Fecha,Pais,ZonaContinente,Poblacion,Confirmados,Muertos,Recuperados,Activos,NuevosConfirmados,NuevosMuertos,NuevosRecuperados,NuevosActivos,Observaciones
20/04/2020,Ethiopia,Africa,114963588,111,3,16,92,3,0,0,3,NULL
20/04/2020,Timor-Leste,Asia,1318445,22,0,1,21,3,0,0,3,NULL
20/04/2020,Swaziland,Africa,1384472,24,1,8,15,2,0,0,2,NULL
20/04/2020,Liechtenstein,Europe,38128,81,1,55,25,2,0,0,2,NULL
20/04/2020,Libyan Arab Jamahiriya,Africa,6871292,51,1,11,39,2,0,0,2,NULL
20/04/2020,Guyana,South America,786552,65,7,9,49,2,0,0,2,NULL
20/04/2020,Taiwan,Asia,23816775,422,6,203,213,2,0,14,-12,NULL
20/04/2020,Costa Rica,Central America,5094118,662,6,124,532,2,2,12,-12,NULL
20/04/2020,Paraguay,South America,7132538,208,8,46,154,2,0,5,-3,NULL
20/04/2020,Isle of Man,Europe,85033,300,9,200,91,2,3,7,-8,NULL
20/04/2020,Iceland,Europe,341243,1773,10,1362,401,2,1,71,-70,NULL
20/04/2020,San Marino,Europe,33931,462,39,61,362,1,0,1,0,NULL
20/04/2020,French Polynesia,Australia/Oceania,280908,56,0,19,37,1,0,17,-16,NULL
20/04/2020,Uganda,Africa,45741007,56,0,38,18,1,0,10,-9,NULL
20/04/2020,French Guiana,South America,298682,97,1,69,27,1,1,5,-5,NULL
20/04/2020,Mongolia,Asia,3278290,33,0,7,26,1,0,0,1,NULL
20/04/2020,Fiji,Australia/Oceania,896445,18,0,3,15,1,0,3,-2,NULL
20/04/2020,Saint Kitts and Nevis,Antilles,53199,15,0,0,15,1,0,0,1,NULL
20/04/2020,Holy See (Vatican City State),Europe,801,9,0,2,7,1,0,0,1,NULL
20/04/2020,British Virgin Islands,Antilles,30231,5,1,3,1,1,0,1,0,NULL
20/04/2020,Gambia,Africa,2416668,10,1,2,7,1,0,0,1,NULL
20/04/2020,Suriname,South America,586632,10,1,6,3,0,0,0,0,NULL
20/04/2020,Nicaragua,Central America,6624554,10,2,6,2,0,0,0,0,NULL
20/04/2020,Botswana,Africa,2351627,20,1,0,19,0,0,0,0,NULL
20/04/2020,Lao People's Democratic Republic,Asia,7275560,19,0,2,17,0,0,0,0,NULL
20/04/2020,Caribbean Netherlands,Antilles,25987,5,0,0,5,0,0,0,0,NULL
20/04/2020,South Sudan,Africa,11193725,4,0,0,4,0,0,0,0,NULL
20/04/2020,Sao Tome and Principe,Africa,219159,4,0,0,4,0,0,0,0,NULL
20/04/2020,Anguilla,Antilles,15003,3,0,1,2,0,0,0,0,NULL
20/04/2020,Saint Pierre Miquelon,Antilles,5794,1,0,0,1,0,0,0,0,NULL
20/04/2020,Yemen,Asia,29825964,1,0,0,1,0,0,0,0,NULL
20/04/2020,MS Zaandam,Europe,0,9,2,0,7,0,0,0,0,NULL
20/04/2020,Papua New Guinea,Australia/Oceania,8947024,7,0,0,7,0,0,0,0,NULL
20/04/2020,Mauritania,Africa,4649658,7,1,6,0,0,0,0,0,NULL
20/04/2020,Western Sahara,Africa,597339,6,0,0,6,0,0,0,0,NULL
20/04/2020,St. Barth,Antilles,9872,6,0,5,1,0,0,0,0,NULL
20/04/2020,Bhutan,Asia,771608,5,0,2,3,0,0,0,0,NULL
20/04/2020,Burundi,Africa,11890784,5,1,4,0,0,0,4,-4,NULL
20/04/2020,Grenada,Antilles,112523,14,0,6,8,0,0,0,0,NULL
20/04/2020,Curaçao,Antilles,164093,14,1,11,2,0,0,0,0,NULL
20/04/2020,Saint Vincent and the Grenadines,Antilles,110940,12,0,1,11,0,0,0,0,NULL
20/04/2020,Central African Republic,Africa,4829767,12,0,4,8,0,0,0,0,NULL
20/04/2020,Montserrat,Antilles,4992,11,0,2,9,0,0,0,0,NULL
20/04/2020,Greenland,Antilles,56770,11,0,11,0,0,0,0,0,NULL
20/04/2020,Falkland Islands (Malvinas),Europe,3480,11,0,3,8,0,0,0,0,NULL
20/04/2020,Seychelles,Africa,98347,11,0,5,6,0,0,0,0,NULL
20/04/2020,Turks and Caicos Islands,Antilles,38717,11,1,0,10,0,0,0,0,NULL
20/04/2020,New Caledonia,Australia/Oceania,285498,18,0,15,3,0,0,0,0,NULL
20/04/2020,Belize,Central America,397628,18,2,2,14,0,0,0,0,NULL
20/04/2020,Malawi,Africa,19129952,17,2,3,12,0,0,0,0,NULL
20/04/2020,Namibia,Africa,2540905,16,0,6,10,0,0,0,0,NULL
20/04/2020,Dominica,Antilles,71986,16,0,8,8,0,0,0,0,NULL
20/04/2020,Saint Lucia,Antilles,183627,15,0,13,2,0,0,2,-2,NULL
20/04/2020,Nepal,Asia,29136808,31,0,4,27,0,0,0,0,NULL
20/04/2020,Zimbabwe,Africa,14862924,25,3,2,20,0,0,0,0,NULL
20/04/2020,Angola,Africa,32866272,24,2,6,16,0,0,0,0,NULL
20/04/2020,Antigua and Barbuda,Antilles,97929,23,3,3,17,0,0,0,0,NULL
20/04/2020,Aruba,Antilles,106766,97,2,49,46,0,0,0,0,NULL
20/04/2020,Monaco,Europe,39242,94,3,23,68,0,0,1,-1,NULL
20/04/2020,Equatorial Guinea,Africa,1402985,79,0,7,72,0,0,3,-3,NULL
20/04/2020,Barbados,Antilles,287375,75,5,19,51,0,0,2,-2,NULL
20/04/2020,Bermuda,Antilles,62278,86,5,35,46,0,0,0,0,NULL
20/04/2020,Togo,Africa,8278724,84,6,53,25,0,1,1,-2,NULL
20/04/2020,Gabon,Africa,2225734,109,1,7,101,0,0,0,0,NULL
20/04/2020,Trinidad and Tobago,Antilles,1399488,114,8,21,85,0,0,0,0,NULL
20/04/2020,Guadeloupe,Antilles,400124,148,8,73,67,0,0,0,0,NULL
20/04/2020,Rwanda,Africa,12952218,147,0,76,71,0,0,0,0,NULL
20/04/2020,Brunei,Asia,437479,138,1,116,21,0,0,1,-1,NULL
20/04/2020,Gibraltar,Europe,33691,132,0,120,12,0,0,0,0,NULL
20/04/2020,Cambodia,Asia,16718965,122,0,107,15,0,0,2,-2,NULL
20/04/2020,Madagascar,Africa,27691018,121,0,41,80,0,0,2,-2,NULL
20/04/2020,Sint Maarten,Antilles,42876,67,10,12,45,0,0,0,0,NULL
20/04/2020,Guinea-Bissau,Africa,1968001,50,0,3,47,0,0,0,0,NULL
20/04/2020,Macao,Asia,649335,45,0,22,23,0,0,5,-5,NULL
20/04/2020,Eritrea,Africa,3546421,39,0,3,36,0,0,0,0,NULL
20/04/2020,Mozambique,Africa,31255435,39,0,8,31,0,0,0,0,NULL
20/04/2020,Syrian Arab Republic,Asia,17500658,39,3,5,31,0,0,0,0,NULL
20/04/2020,Saint Martin,Antilles,38666,37,2,19,16,0,0,0,0,NULL
20/04/2020,Chad,Africa,16425864,33,0,8,25,0,0,0,0,NULL
20/04/2020,Channel Islands,Europe,173863,488,24,73,391,0,3,0,-3,NULL
20/04/2020,Réunion,Africa,895312,408,0,237,171,0,0,0,0,NULL
20/04/2020,Niger,Africa,24206644,648,20,117,511,0,0,0,0,NULL
20/04/2020,Diamond Princess,Asia,0,712,13,644,55,0,0,0,0,NULL
20/04/2020,Guinea,Africa,13132795,579,5,87,487,0,0,0,0,NULL
20/04/2020,Mali,Africa,20250833,224,14,42,168,0,0,0,0,NULL
20/04/2020,Faroe Islands,Europe,48863,185,0,176,9,0,0,0,0,NULL
20/04/2020,Martinique,Antilles,375265,163,12,73,78,0,0,0,0,NULL
20/04/2020,Mauritius,Africa,1271768,328,9,224,95,0,0,16,-16,NULL
20/04/2020,Mayotte,Africa,272815,271,4,117,150,0,0,0,0,NULL
20/04/2020,Vietnam,Asia,97338579,268,0,214,54,0,0,11,-11,NULL
20/04/2020,Côte d'Ivoire,Africa,26378274,847,9,260,578,0,0,0,0,NULL
20/04/2020,Djibouti,Africa,988000,846,2,102,742,0,0,0,0,NULL
20/04/2020,Hong Kong,Asia,7496981,1026,4,630,392,0,0,28,-28,NULL
20/04/2020,Japan,Asia,126476461,10797,236,1159,9402,0,0,0,0,NULL
21/04/2020,USA,North America,331002651,819164,45340,82973,690851,29781,3037,11141,15603,NULL
21/04/2020,Russia,Europe,145934462,52763,456,3873,48434,5642,51,427,5164,NULL
21/04/2020,Turkey,Asia,84339067,95591,2259,14918,78414,4611,119,1488,3004,NULL
21/04/2020,UK,Europe,67886011,129044,17337,0,111707,4301,828,0,3473,NULL
21/04/2020,Spain,Europe,46754778,204178,21282,82514,100382,3968,430,1927,1611,NULL
21/04/2020,Brazil,South America,212559417,43368,2761,24325,16282,2787,186,2195,406,NULL
21/04/2020,Italy,Europe,60461826,183957,24648,51600,107709,2729,534,2723,-528,NULL
21/04/2020,France,Europe,65273511,158050,20796,39181,98073,2667,531,1772,364,NULL
21/04/2020,Canada,North America,37742154,38422,1834,13188,23400,1752,154,991,607,NULL
21/04/2020,Germany,Europe,83783942,148453,5086,99400,43967,1676,284,7900,-6508,NULL
21/04/2020,India,Asia,1380004385,20080,645,3975,15460,1541,53,702,786,NULL
21/04/2020,Peru,South America,32971854,17837,484,6982,10371,1512,39,14,1459,NULL
21/04/2020,Iran,Asia,83992949,84802,5297,60965,18540,1297,88,1692,-483,NULL
21/04/2020,Mexico,North America,128932753,9501,857,2627,6017,1240,171,0,1069,NULL
21/04/2020,Saudi Arabia,Asia,34813871,11631,109,1640,9882,1147,6,150,991,NULL
21/04/2020,Pakistan,Asia,220892340,9565,201,2073,7291,1147,25,103,1019,NULL
21/04/2020,Singapore,Asia,5850342,9125,11,839,8275,1111,0,38,1073,NULL
21/04/2020,Belgium,Europe,11589623,40956,5998,9002,25956,973,170,107,696,NULL
21/04/2020,Netherlands,Europe,17134872,34134,3916,0,30218,729,165,-250,814,NULL
21/04/2020,Japan,Asia,126476461,11512,281,1356,9875,715,45,197,473,NULL
21/04/2020,Sweden,Europe,10099265,15322,1765,550,13007,545,185,0,360,NULL
21/04/2020,Qatar,Asia,2881053,6533,9,614,5910,518,0,59,459,NULL
21/04/2020,Portugal,Europe,10196709,21379,762,917,19700,516,27,307,182,NULL
21/04/2020,UAE,Asia,9890402,7755,46,1443,6266,490,3,83,404,NULL
21/04/2020,Belarus,Europe,9449323,6723,55,577,6091,459,4,63,392,NULL
21/04/2020,Bangladesh,Asia,164689383,3382,110,87,3185,434,9,2,423,NULL
21/04/2020,Ukraine,Europe,43733762,6125,161,367,5597,415,10,8,397,NULL
21/04/2020,Ireland,Europe,4937786,16040,730,9233,6077,388,43,9156,-8811,NULL
21/04/2020,Indonesia,Asia,273523615,7135,616,842,5677,375,26,95,254,NULL
21/04/2020,Panama,Central America,4314767,4821,141,231,4449,354,15,66,273,NULL
21/04/2020,Chile,South America,19116201,10832,147,4969,5716,325,8,293,24,NULL
21/04/2020,Romania,Europe,19237691,9242,498,2153,6591,306,20,136,150,NULL
21/04/2020,Ecuador,South America,17643054,10398,520,1207,8671,270,13,57,200,NULL
21/04/2020,Poland,Europe,37846611,9856,401,1297,8158,263,21,164,78,NULL
21/04/2020,Serbia,Europe,8737371,6890,130,977,5783,260,5,107,148,NULL
21/04/2020,Israel,Asia,8655535,13942,184,4507,9251,229,7,458,-236,NULL
21/04/2020,Argentina,South America,45195774,3144,151,840,2153,203,15,103,85,NULL
21/04/2020,Denmark,Europe,5792202,7695,370,4700,2625,180,6,388,-214,NULL
21/04/2020,Kazakhstan,Asia,18776707,2025,19,489,1517,173,0,42,131,NULL
21/04/2020,Colombia,South America,50882891,4149,196,804,3149,172,7,0,165,NULL
21/04/2020,South Africa,Africa,59308690,3465,58,1055,2352,165,0,0,165,NULL
21/04/2020,Morocco,Africa,36910560,3209,145,393,2671,163,2,43,118,NULL
21/04/2020,Egypt,Africa,102334404,3490,264,870,2356,157,14,49,94,NULL
21/04/2020,Greece,Europe,10423054,2401,121,577,1703,156,5,308,-157,NULL
21/04/2020,Finland,Europe,5540720,4014,141,2000,1873,146,43,0,103,NULL
21/04/2020,Philippines,Asia,109581078,6599,437,654,5508,140,9,41,90,NULL
21/04/2020,Czechia,Europe,10708981,7033,201,1753,5079,133,7,194,-68,NULL
21/04/2020,Switzerland,Europe,8654622,28063,1478,19400,7185,119,49,800,-730,NULL
21/04/2020,Nigeria,Africa,206139589,782,25,197,560,117,3,9,105,NULL
21/04/2020,Hungary,Europe,9660351,2098,213,287,1598,114,14,20,80,NULL
21/04/2020,Guinea,Africa,13132795,688,6,127,555,109,1,40,68,NULL
21/04/2020,Djibouti,Africa,988000,945,2,112,831,99,0,10,89,NULL
21/04/2020,Oman,Asia,5106626,1508,8,238,1262,98,1,0,97,NULL
21/04/2020,Algeria,Africa,43851044,2811,392,1152,1267,93,8,53,32,NULL
21/04/2020,Kuwait,Asia,4270571,2080,11,412,1657,85,2,45,38,NULL
21/04/2020,Norway,Europe,5421241,7241,182,32,7027,85,1,0,84,NULL
21/04/2020,Dominican Republic,Antilles,10847910,5044,245,463,4336,80,10,47,23,NULL
21/04/2020,Austria,Europe,9006398,14873,491,10971,3411,78,21,340,-283,NULL
21/04/2020,Côte d'Ivoire,Africa,26378274,916,13,303,600,69,4,43,22,NULL
21/04/2020,Afghanistan,Asia,38928346,1092,36,150,906,66,0,15,51,NULL
21/04/2020,Moldova,Europe,4033963,2614,72,505,2037,66,2,48,16,NULL
21/04/2020,Bahrain,Asia,1701575,1973,7,784,1182,66,0,15,51,NULL
21/04/2020,Armenia,Asia,2963243,1401,24,609,768,62,2,29,31,NULL
21/04/2020,Luxembourg,Europe,625978,3618,78,670,2870,60,3,33,24,NULL
21/04/2020,Malaysia,Asia,32365999,5482,92,3349,2041,57,3,54,0,NULL
21/04/2020,Uzbekistan,Asia,33469203,1678,6,357,1315,51,1,96,-46,NULL
21/04/2020,Cuba,Antilles,11326616,1137,38,309,790,50,2,24,24,NULL
21/04/2020,Somalia,Africa,15893222,286,8,4,274,49,0,0,49,NULL
21/04/2020,Sudan,Africa,43849260,140,13,8,119,48,1,0,47,NULL
21/04/2020,Gabon,Africa,2225734,156,1,16,139,47,0,9,38,NULL
21/04/2020,Bulgaria,Europe,6948445,975,45,170,760,46,2,3,41,NULL
21/04/2020,Bolivia,South America,11673021,609,37,44,528,45,4,13,28,NULL
21/04/2020,Azerbaijan,Asia,10139177,1480,20,865,595,44,1,74,-31,NULL
21/04/2020,China,Asia,1439323776,82788,4632,77151,1005,41,0,67,-26,NULL
21/04/2020,Mayotte,Africa,272815,311,4,117,190,40,0,0,40,NULL
21/04/2020,Jamaica,Antilles,2961167,233,6,27,200,37,1,0,36,NULL
21/04/2020,Senegal,Africa,16743927,412,5,242,165,35,0,7,28,NULL
21/04/2020,Mali,Africa,20250833,258,14,57,187,34,0,15,19,NULL
21/04/2020,Honduras,Central America,9904607,510,46,30,434,33,0,5,28,NULL
21/04/2020,Bosnia,Europe,3280819,1342,51,437,854,33,2,56,-25,NULL
21/04/2020,Venezuela,South America,28435940,288,10,122,156,32,1,5,26,NULL
21/04/2020,Iraq,Asia,40222493,1602,83,1096,423,28,1,53,-26,NULL
21/04/2020,Croatia,Europe,4105267,1908,48,801,1059,27,1,30,-4,NULL
21/04/2020,Guatemala,Central America,17915568,316,8,24,284,27,1,3,23,NULL
21/04/2020,Slovakia,Europe,5459642,1199,14,258,927,26,1,7,18,NULL
21/04/2020,Albania,Europe,2877797,609,26,345,238,25,0,18,7,NULL
21/04/2020,Lithuania,Europe,2722289,1350,38,298,1014,24,1,56,-33,NULL
21/04/2020,Australia,Australia/Oceania,25499884,6647,74,4912,1661,22,3,654,-635,NULL
21/04/2020,Kyrgyzstan,Asia,6524195,590,7,216,367,22,0,15,7,NULL
21/04/2020,S. Korea,Asia,51269185,10694,238,8277,2179,20,2,163,-145,NULL
21/04/2020,Burkina Faso,Africa,20903273,600,38,362,200,19,0,5,14,NULL
21/04/2020,Thailand,Asia,69799978,2811,48,2108,655,19,1,109,-91,NULL
21/04/2020,DRC,Africa,89561403,350,25,35,290,18,0,8,10,NULL
21/04/2020,Maldives,Asia,540544,86,0,16,70,17,0,0,17,NULL
21/04/2020,Estonia,Europe,1326535,1552,43,169,1340,17,3,4,10,NULL
21/04/2020,Palestine,Asia,5101414,466,4,71,391,17,1,0,16,NULL
21/04/2020,Tunisia,Africa,11818619,901,38,170,693,17,0,22,-5,NULL
21/04/2020,Uruguay,South America,3473730,543,12,324,207,15,2,26,-13,NULL
21/04/2020,Kenya,Africa,53771296,296,14,74,208,15,0,5,10,NULL
21/04/2020,San Marino,Europe,33931,476,40,62,374,14,1,1,12,NULL
21/04/2020,Malta,Europe,441543,443,3,150,290,12,0,24,-12,NULL
21/04/2020,Cyprus,Asia,1207359,784,12,98,674,12,0,17,-5,NULL
21/04/2020,Bermuda,Antilles,62278,98,5,39,54,12,0,4,8,NULL
21/04/2020,Haiti,Antilles,11402528,58,4,2,52,11,1,2,8,NULL
21/04/2020,Nepal,Asia,29136808,42,0,5,37,11,0,1,10,NULL
21/04/2020,New Zealand,Australia/Oceania,4822233,1451,14,1036,401,11,2,62,-53,NULL
21/04/2020,Slovenia,Europe,2078938,1344,77,197,1070,9,0,4,5,NULL
21/04/2020,Latvia,Europe,1886198,748,9,133,606,9,4,45,-40,NULL
21/04/2020,Niger,Africa,24206644,657,20,127,510,9,0,10,-1,NULL
21/04/2020,Channel Islands,Europe,173863,496,24,256,216,8,0,183,-175,NULL
21/04/2020,Libyan Arab Jamahiriya,Africa,6871292,59,1,15,43,8,0,4,4,NULL
21/04/2020,Sierra Leone,Africa,7976983,50,0,6,44,7,0,0,7,NULL
21/04/2020,Swaziland,Africa,1384472,31,1,8,22,7,0,0,7,NULL
21/04/2020,Isle of Man,Europe,85033,307,9,209,89,7,0,9,-2,NULL
21/04/2020,El Salvador,Central America,6486205,225,7,48,170,7,0,2,5,NULL
21/04/2020,Costa Rica,Central America,5094118,669,6,150,513,7,0,26,-19,NULL
21/04/2020,Macedonia,Europe,2083374,1231,55,224,952,6,1,24,-19,NULL
21/04/2020,Georgia,Asia,3989167,408,4,97,307,6,0,2,4,NULL
21/04/2020,Sri Lanka,Asia,21413249,310,7,102,201,6,0,4,2,NULL
21/04/2020,Paraguay,South America,7132538,213,9,62,142,5,1,16,-12,NULL
21/04/2020,Congo,Africa,5202649,165,6,16,143,5,0,0,5,NULL
21/04/2020,Bahamas,Antilles,393244,65,9,12,44,5,0,1,4,NULL
21/04/2020,Uganda,Africa,45741007,61,0,38,23,5,0,0,5,NULL
21/04/2020,Zambia,Africa,18383955,70,3,35,32,5,0,0,5,NULL
21/04/2020,Iceland,Europe,341243,1778,10,1417,351,5,0,55,-50,NULL
21/04/2020,Hong Kong,Asia,7496981,1030,4,650,376,4,0,20,-16,NULL
21/04/2020,Equatorial Guinea,Africa,1402985,83,0,7,76,4,0,0,4,NULL
21/04/2020,Myanmar,Asia,54409800,121,5,7,109,4,0,0,4,NULL
21/04/2020,Ethiopia,Africa,114963588,114,3,16,95,3,0,0,3,NULL
21/04/2020,Rwanda,Africa,12952218,150,0,84,66,3,0,8,-5,NULL
21/04/2020,Zimbabwe,Africa,14862924,28,3,2,23,3,0,0,3,NULL
21/04/2020,Syrian Arab Republic,Asia,17500658,42,3,6,33,3,0,1,2,NULL
21/04/2020,Jordan,Asia,10203134,428,7,297,124,3,0,15,-12,NULL
21/04/2020,Taiwan,Asia,23816775,425,6,217,202,3,0,14,-11,NULL
21/04/2020,Mongolia,Asia,3278290,35,0,8,27,2,0,1,1,NULL
21/04/2020,Togo,Africa,8278724,86,6,56,24,2,0,3,-1,NULL
21/04/2020,Liberia,Africa,5057681,101,8,7,86,2,0,0,2,NULL
21/04/2020,Réunion,Africa,895312,410,0,238,172,2,0,1,1,NULL
21/04/2020,Central African Republic,Africa,4829767,14,0,10,4,2,0,6,-4,NULL
21/04/2020,Saint Vincent and the Grenadines,Antilles,110940,13,0,3,10,1,0,2,-1,NULL
21/04/2020,Malawi,Africa,19129952,18,2,3,13,1,0,0,1,NULL
21/04/2020,Bhutan,Asia,771608,6,0,2,4,1,0,0,1,NULL
21/04/2020,Montenegro,Europe,628066,313,5,101,207,1,0,13,-12,NULL
21/04/2020,Trinidad and Tobago,Antilles,1399488,115,8,28,79,1,0,7,-6,NULL
21/04/2020,Martinique,Antilles,375265,164,14,73,77,1,2,0,-1,NULL
21/04/2020,Sint Maarten,Antilles,42876,68,10,12,46,1,0,0,1,NULL
21/04/2020,Cabo Verde,Africa,555987,68,1,1,66,1,0,0,1,NULL
21/04/2020,Guyana,South America,786552,66,7,9,50,1,0,0,1,NULL
21/04/2020,Antigua and Barbuda,Antilles,97929,24,3,7,14,1,0,4,-3,NULL
21/04/2020,Timor-Leste,Asia,1318445,23,0,1,22,1,0,0,1,NULL
21/04/2020,Saint Martin,Antilles,38666,38,2,19,17,1,0,0,1,NULL
21/04/2020,French Polynesia,Australia/Oceania,280908,57,0,35,22,1,0,16,-15,NULL
21/04/2020,Benin,Africa,12123200,54,1,27,26,0,0,0,0,NULL
21/04/2020,Guinea-Bissau,Africa,1968001,50,0,3,47,0,0,0,0,NULL
21/04/2020,Macao,Asia,649335,45,0,24,21,0,0,2,-2,NULL
21/04/2020,Mozambique,Africa,31255435,39,0,8,31,0,0,0,0,NULL
21/04/2020,Eritrea,Africa,3546421,39,0,6,33,0,0,3,-3,NULL
21/04/2020,Botswana,Africa,2351627,20,1,0,19,0,0,0,0,NULL
21/04/2020,Lao People's Democratic Republic,Asia,7275560,19,0,2,17,0,0,0,0,NULL
21/04/2020,New Caledonia,Australia/Oceania,285498,18,0,17,1,0,0,2,-2,NULL
21/04/2020,Chad,Africa,16425864,33,0,8,25,0,0,0,0,NULL
21/04/2020,Angola,Africa,32866272,24,2,6,16,0,0,0,0,NULL
21/04/2020,Cayman Islands,Antilles,65722,66,1,7,58,0,0,0,0,NULL
21/04/2020,Liechtenstein,Europe,38128,81,1,55,25,0,0,0,0,NULL
21/04/2020,Barbados,Antilles,287375,75,5,25,45,0,0,6,-6,NULL
21/04/2020,Aruba,Antilles,106766,97,2,51,44,0,0,2,-2,NULL
21/04/2020,French Guiana,South America,298682,97,1,83,13,0,0,14,-14,NULL
21/04/2020,Monaco,Europe,39242,94,3,26,65,0,0,3,-3,NULL
21/04/2020,Guadeloupe,Antilles,400124,148,12,73,63,0,4,0,-4,NULL
21/04/2020,Faroe Islands,Europe,48863,185,0,178,7,0,0,2,-2,NULL
21/04/2020,Brunei,Asia,437479,138,1,116,21,0,0,0,0,NULL
21/04/2020,Gibraltar,Europe,33691,132,0,120,12,0,0,0,0,NULL
21/04/2020,Cambodia,Asia,16718965,122,0,110,12,0,0,3,-3,NULL
21/04/2020,Madagascar,Africa,27691018,121,0,44,77,0,0,3,-3,NULL
21/04/2020,Mauritius,Africa,1271768,328,9,243,76,0,0,19,-19,NULL
21/04/2020,Tanzania,Africa,59734218,254,10,11,233,0,0,0,0,NULL
21/04/2020,Vietnam,Asia,97338579,268,0,216,52,0,0,2,-2,NULL
21/04/2020,Lebanon,Asia,6825445,677,21,108,548,0,0,5,-5,NULL
21/04/2020,Ghana,Africa,31072940,1042,9,99,934,0,0,0,0,NULL
21/04/2020,Cameroon,Africa,26545863,1163,43,329,791,0,1,24,-25,NULL
21/04/2020,Andorra,Europe,77265,717,37,282,398,0,0,34,-34,NULL
21/04/2020,Diamond Princess,Asia,0,712,13,644,55,0,0,0,0,NULL
21/04/2020,St. Barth,Antilles,9872,6,0,6,0,0,0,1,-1,NULL
21/04/2020,British Virgin Islands,Antilles,30231,5,1,3,1,0,0,0,0,NULL
21/04/2020,Caribbean Netherlands,Antilles,25987,5,0,0,5,0,0,0,0,NULL
21/04/2020,Burundi,Africa,11890784,5,1,4,0,0,0,0,0,NULL
21/04/2020,South Sudan,Africa,11193725,4,0,0,4,0,0,0,0,NULL
21/04/2020,Sao Tome and Principe,Africa,219159,4,0,0,4,0,0,0,0,NULL
21/04/2020,Anguilla,Antilles,15003,3,0,1,2,0,0,0,0,NULL
21/04/2020,Yemen,Asia,29825964,1,0,0,1,0,0,0,0,NULL
21/04/2020,Saint Pierre Miquelon,Antilles,5794,1,0,0,1,0,0,0,0,NULL
21/04/2020,Fiji,Australia/Oceania,896445,18,0,8,10,0,0,5,-5,NULL
21/04/2020,Belize,Central America,397628,18,2,2,14,0,0,0,0,NULL
21/04/2020,Namibia,Africa,2540905,16,0,6,10,0,0,0,0,NULL
21/04/2020,Dominica,Antilles,71986,16,0,9,7,0,0,1,-1,NULL
21/04/2020,Saint Kitts and Nevis,Antilles,53199,15,0,0,15,0,0,0,0,NULL
21/04/2020,Saint Lucia,Antilles,183627,15,0,13,2,0,0,0,0,NULL
21/04/2020,Curaçao,Antilles,164093,14,1,11,2,0,0,0,0,NULL
21/04/2020,Grenada,Antilles,112523,14,0,6,8,0,0,0,0,NULL
21/04/2020,Turks and Caicos Islands,Antilles,38717,11,1,0,10,0,0,0,0,NULL
21/04/2020,Seychelles,Africa,98347,11,0,5,6,0,0,0,0,NULL
21/04/2020,Greenland,Antilles,56770,11,0,11,0,0,0,0,0,NULL
21/04/2020,Falkland Islands (Malvinas),Europe,3480,11,0,3,8,0,0,0,0,NULL
21/04/2020,Montserrat,Antilles,4992,11,0,2,9,0,0,0,0,NULL
21/04/2020,Gambia,Africa,2416668,10,1,2,7,0,0,0,0,NULL
21/04/2020,Suriname,South America,586632,10,1,6,3,0,0,0,0,NULL
21/04/2020,Nicaragua,Central America,6624554,10,2,7,1,0,0,1,-1,NULL
21/04/2020,Holy See (Vatican City State),Europe,801,9,0,2,7,0,0,0,0,NULL
21/04/2020,MS Zaandam,Europe,0,9,2,0,7,0,0,0,0,NULL
21/04/2020,Mauritania,Africa,4649658,7,1,6,0,0,0,0,0,NULL
21/04/2020,Papua New Guinea,Australia/Oceania,8947024,7,0,0,7,0,0,0,0,NULL
21/04/2020,Western Sahara,Africa,597339,6,0,0,6,0,0,0,0,NULL
22/04/2020,USA,North America,331002651,849092,47681,84050,717361,29928,2341,1077,26510,NULL
22/04/2020,Russia,Europe,145934462,57999,513,4420,53066,5236,57,547,4632,NULL
22/04/2020,UK,Europe,67886011,133495,18100,0,115395,4451,763,0,3688,NULL
22/04/2020,Spain,Europe,46754778,208389,21717,85915,100757,4211,435,3401,375,NULL
22/04/2020,Italy,Europe,60461826,187327,25085,54543,107699,3370,437,2943,-10,NULL
22/04/2020,Turkey,Asia,84339067,98674,2376,16477,79821,3083,117,1559,1407,NULL
22/04/2020,Brazil,South America,212559417,46182,2924,25318,17940,2814,163,993,1658,NULL
22/04/2020,Germany,Europe,83783942,150648,5315,103300,42033,2195,229,3900,-1934,NULL
22/04/2020,France,Europe,65273511,159877,21340,40657,97880,1827,544,1476,-193,NULL
22/04/2020,Canada,North America,37742154,40190,1974,13986,24230,1768,140,798,830,NULL
22/04/2020,India,Asia,1380004385,21797,681,4376,16740,1717,36,401,1280,NULL
22/04/2020,Peru,South America,32971854,19250,530,7027,11693,1413,46,45,1322,NULL
22/04/2020,Iran,Asia,83992949,85996,5391,63113,17492,1194,94,2148,-1048,NULL
22/04/2020,Saudi Arabia,Asia,34813871,12772,114,1812,10846,1141,5,172,964,NULL
22/04/2020,Mexico,North America,128932753,10544,970,2627,6947,1043,113,0,930,NULL
22/04/2020,Singapore,Asia,5850342,10141,12,896,9233,1016,1,57,958,NULL
22/04/2020,Pakistan,Asia,220892340,10513,224,2337,7952,948,23,264,661,NULL
22/04/2020,Belgium,Europe,11589623,41889,6262,9433,26194,933,264,431,238,NULL
22/04/2020,Netherlands,Europe,17134872,34842,4054,0,30788,708,138,0,570,NULL
22/04/2020,Sweden,Europe,10099265,16004,1937,550,13517,682,172,0,510,NULL
22/04/2020,Ireland,Europe,4937786,16671,769,9233,6669,631,39,0,592,NULL
